locationLat,locationLon,roadSize,bedrooms,bathrooms,landArea,price,builtOn
27.6499414,85.3325441,13,6,4,1060.9750000000001,28000000,2013
27.6499414,85.3325441,14,6,4,1369,32500000,2006
27.74699245,85.35317401198738,13,6,5,1437.45,39000000,2014
27.6587407,85.3003249,20,3,1,4928.400000000001,70,2008
27.7682737,85.3733743,20,4,6,1369,42500000,2009
27.665277,85.4025999,13,5,4,1403.225,34000000,2015
27.6771335,85.2398359,20,10,8,4517.7,21,2001
27.7437703,85.3343252,20,4,5,2395.75,47500000,2011
27.74699245,85.35317401198738,13,4,4,1129.425,34500000,2015
27.74695835,85.41226165,20,11,4,2087.725,29000000,2019
27.666822,85.344299,13,5,4,992.525,26500000,2019
27.6564581,85.3251667,15,4,4,2053.5,15000000,2007
27.6503928,85.3207649,16,7,5,1437.45,42500000,2002
27.6536719,85.3285101,12,6,5,1437.45,42000000,2013
27.7422381,85.3326175,20,7,6,1095.2,27500000,2019
27.7393698,85.3533459,16,5,4,1437.45,29500000,2017
27.69106075,85.30020492190519,27,7,4,752.95,45000000,2008
27.7458288,85.342576,14,4,4,2395.75,21000000,2015
27.6536719,85.3285101,16,6,4,1471.675,39000000,2013
27.6561677,85.3060365,20,4,4,1369,27500000,2013
27.7437703,85.3343252,13,4,5,2464.2000000000003,46000000,2014
27.7480708,85.3567416,13,6,5,1095.2,24000000,2013
27.7780872,85.36232349672666,13,6,5,1437.45,38500000,2015
27.7780872,85.36232349672666,13,5,4,1369,28000000,2019
27.6561677,85.3060365,14,5,4,1437.45,30000000,2019
27.6564581,85.3251667,20,5,3,1026.75,26000000,2007
27.7780872,85.36232349672666,12,5,5,1026.75,25500000,2013
27.7686237,85.3305739,13,4,4,1779.7,33000000,2013
27.7590366,85.3108906,13,4,4,752.95,16000000,2013
27.68744445,85.2354220044454,13,5,4,1369,32500000,2008
27.7780872,85.36232349672666,20,5,6,1779.7,39000000,2002
27.63274015,85.31841439898326,13,6,3,3080.25,55000000,2012
27.6561677,85.3060365,16,5,4,1437.45,42500000,2022
27.666822,85.344299,13,4,3,1369,31000000,2022
27.707529,85.282715,13,5,3,1711.25,35000000,2019
27.6561677,85.3060365,16,5,4,5133.75,1.5,2016
27.6849927,85.29786,20,4,4,1095.2,37000000,1998
27.6632,85.36113,13,6,4,1026.75,28500000,2013
27.666822,85.344299,13,7,4,1369,36500000,2015
27.75294405,85.32531031465638,13,6,4,1095.2,33000000,2022
27.7686237,85.3305739,20,5,7,2053.5,62500000,1998
27.7686237,85.3305739,13,7,6,2738,75000000,2015
27.666822,85.344299,30,3,3,1060.9750000000001,35000000,2012
27.666822,85.344299,13,4,4,1095.2,31000000,2012
27.6651141,85.32934288691034,13,6,3,1026.75,23500000,2022
27.6651141,85.32934288691034,13,4,4,1026.75,29500000,2022
27.7780872,85.36232349672666,13,6,4,1711.25,46500000,2019
27.7780872,85.36232349672666,13,6,6,1369,31500000,2016
27.7173903,85.3246,20,5,2,1369,15000000,2019
27.7780872,85.36232349672666,13,2,2,3080.25,22500000,2015
27.666822,85.344299,13,4,4,787.175,19000000,2022
27.6564581,85.3251667,13,4,4,1129.425,31000000,1998
27.6561677,85.3060365,20,4,4,1437.45,43500000,2015
27.666822,85.344299,13,5,4,1369,31000000,2015
27.707529,85.282715,20,6,3,2053.5,55000000,2016
27.7350285,85.3145453,12,10,6,2429.975,60000000,2019
27.666822,85.344299,13,5,4,1026.75,28000000,2012
27.6601651,85.3521557,13,6,5,1060.9750000000001,27500000,2021
27.6651141,85.32934288691034,13,5,4,1095.2,29500000,2016
27.6434777,85.3714959,23,5,6,787.175,19500000,2019
24.29396375,77.83787467671048,13,5,4,1095.2,27000000,2004
27.666822,85.344299,16,6,4,1369,28000000,2012
27.666822,85.344299,14,3,3,1026.75,29000000,2014
27.666822,85.344299,13,5,5,1095.2,29000000,2022
27.666822,85.344299,13,4,4,1095.2,29000000,2019
27.6561677,85.3060365,13,4,4,1711.25,45000000,2019
27.7437703,85.3343252,13,4,2,787.175,22500000,2012
27.775184,85.3612405,14,5,5,1026.75,26000000,2013
27.6681336,85.3859703,13,8,5,1471.675,33000000,2022
27.636272,85.340271,20,3,4,1026.75,27000000,2013
27.666822,85.344299,13,5,5,1403.225,27500000,2015
27.7339796,85.3116017,12,5,3,752.95,16000000,2001
27.7017723,85.2879742,14,6,3,2395.75,47000000,2015
27.666822,85.344299,13,4,4,1060.9750000000001,25000000,2012
27.666822,85.344299,13,4,3,1095.2,25000000,2012
27.6837719,85.309353,13,6,4,2464.2000000000003,90000000,2022
27.707529,85.282715,12,9,3,1369,23000000,2019
27.7194096,85.315162,8,8,4,2738,35000000,2016
27.6330244,85.3180181,20,5,7,3080.25,85000000,2015
27.6499414,85.3325441,20,5,4,1711.25,70000000,2015
27.6499414,85.3325441,22,3,4,1129.425,35000000,2015
27.7101558,85.3239957,20,12,6,2498.4249999999997,180000000,2022
27.6279927,85.3323532,16,6,3,1026.75,25000000,2015
27.726129450000002,85.35778057853653,13,9,4,1026.75,45000000,2015
27.7218837,85.38701931135813,20,3,4,1026.75,26000000,2019
27.7780872,85.36232349672666,13,6,5,1369,34500000,2016
27.7780872,85.36232349672666,14,6,5,1711.25,37500000,2019
27.6681336,85.3859703,10,4,3,1711.25,30000000,2018
27.7361203,85.3473916,13,6,3,2738,65000000,2001
27.7780872,85.36232349672666,14,8,4,1437.45,30000000,2001
27.6820369,85.2474196,13,4,4,1437.45,29500000,2015
27.6279927,85.3323532,13,6,4,2053.5,43000000,2001
27.666822,85.344299,13,6,5,1060.9750000000001,31000000,2019
27.666822,85.344299,13,7,7,2156.1749999999997,45000000,2016
27.666822,85.344299,13,5,4,1026.75,26500000,2019
27.666822,85.344299,13,5,4,1095.2,29500000,2015
27.7463972,85.323966,20,5,4,1711.25,37500000,2015
27.6561677,85.3060365,13,5,4,3422.5,150000000,2015
27.7780872,85.36232349672666,20,5,6,3764.75,105000000,2018
27.6632,85.36113,13,4,4,1026.75,25500000,2001
27.63274015,85.31841439898326,20,6,5,4107,105000000,2001
27.6632,85.36113,13,9,4,1026.75,28500000,2015
27.735438549999998,85.32908246125783,20,4,4,3422.5,125000000,2001
27.7748587,85.3611288,13,8,5,2053.5,60000000,2011
27.747312049999998,85.43151434135416,13,3,3,752.95,16500000,2013
27.7780872,85.36232349672666,13,10,5,1369,33500000,2001
27.6880182,85.334914,11,6,4,1711.25,35000000,2018
27.7780872,85.36232349672666,13,9,4,1711.25,27500000,2013
27.6648498,85.3487309,13,7,3,1026.75,22500000,2015
27.666822,85.344299,13,7,6,1026.75,25000000,2019
27.666822,85.344299,13,5,3,752.95,26000000,2019
27.666822,85.344299,13,4,4,1026.75,28000000,2015
27.666822,85.344299,13,5,4,1095.2,27000000,2015
27.7028082,85.3410202,6,22,8,1095.2,29000000,2015
27.666822,85.344299,16,5,5,1129.425,32500000,2018
27.636272,85.340271,20,3,4,1026.75,27000000,2011
27.7748587,85.3611288,14,4,5,2395.75,65000000,2008
27.666822,85.344299,13,7,4,1026.75,27500000,2019
27.717028,85.311256,10,5,4,787.175,23000000,2019
27.7780872,85.36232349672666,13,4,4,1779.7,57500000,2019
27.707529,85.282715,13,4,4,1369,50000000,2011
27.68990755,85.33565914433615,14,5,5,1026.75,17500000,2022
27.7682737,85.3733743,10,7,4,1711.25,55000000,2022
27.7535604,85.3402018,13,6,6,1471.675,46500000,2018
27.6837719,85.309353,13,3,2,855.625,35000000,2022
27.7028082,85.3410202,6,22,8,1095.2,28000000,2003
27.7233471,85.3331617,10,8,10,2053.5,76000000,2019
27.7780872,85.36232349672666,14,6,6,2053.5,39000000,2003
27.64933,85.3035881,18,7,4,1369,35000000,2018
27.7271011,85.4044485,12,5,3,752.95,16000000,2003
27.6610859,85.3697455,13,5,5,1129.425,28000000,2015
27.7780872,85.36232349672666,16,10,4,1369,40000000,2019
27.7780872,85.36232349672666,20,4,3,1095.2,22500000,2013
27.6561677,85.3060365,15,4,3,1369,29000000,2019
27.7393698,85.3533459,20,4,2,1026.75,26500000,2018
27.69859975,85.31123491290776,13,6,6,1369,30000000,2003
27.6887901,85.3667416,20,6,6,2121.9500000000003,55500000,2021
27.7054629,85.3275306,15,28,7,4791.5,140000000,2001
27.6917586,85.32913,12,8,6,2053.5,85000000,2013
27.74699245,85.35317401198738,13,4,3,1095.2,33800000,2012
27.6887901,85.3667416,13,5,5,1711.25,29000000,2018
27.636272,85.340271,13,5,3,1095.2,26000000,2018
27.7017349,85.3282797,18,6,3,1095.2,32500000,2003
27.7480708,85.3567416,13,7,6,1745.475,45000000,2009
27.7432876,85.3554198,10,6,4,1095.2,27500000,2011
27.571532,85.3332234,20,4,3,2190.4,73000000,2011
27.6990751,85.2814445,16,4,3,1711.25,25000000,2008
27.7342051,85.3573186,13,5,4,1369,32000000,2021
27.666822,85.344299,13,6,4,3080.25,60000000,2008
27.676664,85.2782438,20,2,1,410.7,65,1993
27.6503928,85.3207649,13,6,5,2395.75,46000000,2018
27.707529,85.282715,12,8,7,2806.45,49500000,2011
27.7780872,85.36232349672666,13,8,4,1711.25,28000000,2005
27.7354147,85.3221364,24,10,6,2053.5,60000000,2015
27.666822,85.344299,13,3,3,787.175,21500000,2022
27.7432876,85.3554198,12,4,3,1026.75,21500000,2008
27.6503928,85.3207649,13,7,4,1437.45,38000000,2019
27.69021995,85.25546344526533,13,5,4,1369,27500000,2019
27.7608491,85.3519611,20,8,3,2053.5,58000000,2011
27.6561677,85.3060365,20,7,3,1711.25,42500000,2019
27.7307726,85.384938,12,8,3,1129.425,27500000,2003
27.6233873,85.3486897,20,3,3,2053.5,50000000,2021
27.6464681,85.323555,13,6,4,1471.675,39000000,2018
27.666822,85.344299,14,3,3,1369,42500000,2019
27.699758,85.2941587,20,4,5,1403.225,56500000,2008
27.666822,85.344299,16,6,3,1026.75,22500000,2013
27.666822,85.344299,16,4,3,2395.75,45000000,2016
27.666822,85.344299,14,3,3,1369,42500000,2019
27.6434777,85.3714959,13,5,4,1026.75,22000000,2019
27.666822,85.344299,13,4,3,1437.45,45000000,2011
27.6141343,85.3206728,12,6,5,3182.925,85000000,2018
27.6503928,85.3207649,13,4,3,855.625,20000000,2019
27.7126782,85.3287033,13,3,3,1369,55000000,2003
27.7017723,85.2879742,14,4,3,1095.2,37000000,2019
27.7780872,85.36232349672666,12,4,3,3080.25,57500000,2018
27.7353035,85.3377673,15,5,5,2053.5,67500000,2019
27.7171465,85.3466713,16,3,2,4107,120000000,2003
27.6930852,85.219198,10,6,3,1711.25,22000000,2021
27.6503928,85.3207649,13,5,5,787.175,23000000,2019
27.7413448,85.4190037,10,2,1,1060.9750000000001,15000000,2003
27.68990755,85.33565914433615,20,3,3,376.475,16800000,1992
27.6932164,85.3673732,15,1,1,1026.75,17300000,2013
27.7686237,85.3305739,30,4,5,2121.9500000000003,77000000,1992
27.692021349999997,85.30054695162818,10,6,3,1711.25,22000000,2017
27.7780872,85.36232349672666,13,5,3,1300.55,31000000,2018
27.7780872,85.36232349672666,13,5,5,1369,29900000.000000004,2019
27.6561677,85.3060365,16,7,5,4449.25,135000000,2003
27.69278815,85.3712972816073,10,5,3,1026.75,21000000,2021
27.76704,85.300621,13,2,1,1437.45,13000000,2019
27.7682737,85.3733743,20,2,1,1369,17000000,1992
27.6932983,85.2816525,10,1,1,1026.75,60000000,2013
27.7563358,85.3170357,13,6,4,1095.2,26500000,2018
27.666822,85.344299,13,5,4,1369,19500000,2019
27.64933,85.3035881,17,5,4,2498.4249999999997,85000000,2019
27.72685225,85.35334600103084,27,3,2,1026.75,23000000,2019
27.68990755,85.33565914433615,20,5,3,5476,104000000,2003
27.6141343,85.3206728,13,5,5,1369,32500000,2019
27.6141343,85.3206728,10,4,3,1369,26000000,2016
27.666822,85.344299,13,8,3,1095.2,29500000,1990
24.6999688,78.51861997577222,13,4,3,787.175,19000000,2021
27.7233471,85.3331617,14,6,3,2806.45,68000000,1993
27.7437703,85.3343252,15,4,2,752.95,15500000,2020
27.6632,85.36113,13,6,5,1026.75,22000000,2021
27.6556938,85.3898979,13,5,4,2395.75,43000000,2018
27.7780872,85.36232349672666,13,6,3,1095.2,34500000,2003
27.64933,85.3035881,14,5,3,1745.475,36500000,2015
27.775184,85.3612405,13,5,5,2395.75,54900000,2020
27.7437703,85.3343252,13,6,6,3148.7,75000000,2011
27.7055352,85.2916917,12,4,5,2053.5,37000000,2008
27.6279927,85.3323532,20,6,4,1369,38000000,2021
27.68990755,85.33565914433615,26,5,4,2395.75,67500000,2008
24.29396375,77.83787467671048,13,7,3,1095.2,31000000,2015
27.6739136,85.3739132,13,5,4,1779.7,40000000,1993
27.7535604,85.3402018,15,5,5,1779.7,55000000,2011
27.7342051,85.3573186,13,6,6,1471.675,31000000,1993
27.7197605,85.2869099,13,4,3,1129.425,22000000,2001
27.6503928,85.3207649,20,6,4,1095.2,33000000,2011
27.6503928,85.3207649,20,6,4,1026.75,29000000,2021
27.6564581,85.3251667,18,8,6,2464.2000000000003,52500000,2020
27.666822,85.344299,16,6,3,1163.6499999999999,39900000,2020
27.6499414,85.3325441,20,5,5,2395.75,55000000,2020
27.666822,85.344299,20,7,5,1060.9750000000001,27500000,2021
27.7480708,85.3567416,13,5,6,1060.9750000000001,32000000,2021
27.6903065,85.2969613,20,5,4,1711.25,35000000,2018
27.6806167,84.4308773,12,6,2,958.3,20000000,2021
27.7279694,85.3457219,13,4,4,1369,38500000,2018
27.7342051,85.3573186,13,6,4,1026.75,25000000,2018
27.7342051,85.3573186,10,7,4,1437.45,28000000,2023
27.7780872,85.36232349672666,13,6,5,1369,34500000,2021
27.6992858,85.2733179,10,4,6,1095.2,40000000,2021
27.7361203,85.3473916,20,6,3,1711.25,27500000,2020
27.6827122,85.2265812,12,2,2,1026.75,12000000,2021
27.75294405,85.32531031465638,10,3,1,1095.2,19000000,2017
27.6561677,85.3060365,10,4,3,5818.25,100000000,2023
27.7780872,85.36232349672666,10,3,3,3080.25,55000000,2021
27.7465682,85.3004318,8,4,2,855.625,16000000,2021
27.7780872,85.36232349672666,13,3,3,1129.425,24500000,2019
27.6820369,85.2474196,13,7,3,1026.75,21000000,2018
27.7342051,85.3573186,12,6,3,1095.2,39000000,2019
27.6561677,85.3060365,14,5,5,1300.55,45000000,2021
27.6879352,85.3156517,16,4,3,3422.5,100000000,2017
27.717740300000003,85.3360252553398,14,7,6,5476,160000000,2020
27.707529,85.282715,13,3,3,752.95,23500000,2018
28.209538,83.991402,13,3,2,787.175,20000000,2021
27.63274015,85.31841439898326,13,5,4,1471.675,47000000,2017
28.1318142,82.2970773,13,5,4,1437.45,30500000,2023
27.68446,85.329354,12,7,3,1095.2,20000000,2021
27.674449,85.3651364,12,4,4,1026.75,30000000,2021
27.666822,85.344299,12,5,3,1095.2,28000000,2021
27.6587407,85.3003249,13,4,5,1403.225,36000000,2020
28.2210594,83.9583139849359,15,10,8,2806.45,85000000,2018
27.7780872,85.36232349672666,13,4,3,1095.2,28500000,2017
27.666822,85.344299,12,2,3,1060.9750000000001,25000000,2018
27.7350285,85.3145453,20,8,6,1369,55000000,2017
28.209538,83.991402,15,7,5,1711.25,37500000,2021
27.750042200000003,84.89745003393844,32,5,2,1026.75,17800000,2020
27.6899892,85.3488985,13,5,3,1129.425,22000000,2020
27.7563358,85.3170357,12,5,3,1060.9750000000001,22000000,2021
27.6932983,85.2816525,13,19,19,1026.75,52500000,2017
27.68744445,85.2354220044454,26,8,6,1369,30000000,2013
27.7458288,85.342576,13,3,1,1711.25,10000000,2022
27.6499414,85.3325441,14,4,2,1026.75,20000000,2022
27.73568465,85.37719495,12,5,3,1369,35000000,2021
27.666822,85.344299,13,4,3,1095.2,24000000,2023
27.75,85.333333,13,6,3,1026.75,26500000,2017
27.666822,85.344299,14,5,3,1095.2,27000000,2019
27.666822,85.344299,12,5,4,1197.875,26000000,2020
27.7352708,85.3058928,20,34,34,2395.75,83000000,2013
27.7480708,85.3567416,20,5,4,1711.25,40000000,2018
27.6827122,85.2265812,13,5,6,1437.45,29000000,2019
27.76704,85.300621,13,3,1,1095.2,13000000,2019
27.7350285,85.3145453,12,5,3,1369,35000000,2019
27.7342051,85.3573186,13,5,1,1403.225,35500000,2019
27.7437703,85.3343252,13,6,4,5818.25,115000000,2019
27.6499414,85.3325441,20,5,4,2087.725,55000000,2020
27.666822,85.344299,13,4,1,1711.25,36000000,2017
27.76704,85.300621,13,2,1,1437.45,13000000,2022
27.751429299999998,85.28572478016306,10,2,1,1026.75,12000000,2019
27.6434777,85.3714959,13,6,2,752.95,17000000,2019
27.666822,85.344299,20,5,3,1060.9750000000001,27500000,2019
27.6499414,85.3325441,16,7,5,2738,65000000,2019
27.6561677,85.3060365,12,4,4,1711.25,59000000,2013
27.7780872,85.36232349672666,13,6,3,1369,36500000,2023
27.7211319,85.30850499862262,12,8,3,1026.75,27500000,2019
27.6729508,85.2752139,12,7,4,1369,25000000,2019
27.6992858,85.2733179,30,7,6,1369,38700000,2020
27.75,85.333333,12,5,3,1779.7,45000000,2020
27.7339796,85.3116017,12,5,3,1026.75,24500000,2017
27.7686237,85.3305739,13,4,3,1369,30000000,2023
27.7117669,85.3379878,15,2,2,1300.55,22000000,2019
27.707529,85.282715,20,6,4,1129.425,26500000,2019
27.7342051,85.3573186,12,2,1,1026.75,16500000,2016
27.6561677,85.3060365,20,7,7,1711.25,36000000,2015
27.7780872,85.36232349672666,18,5,3,1026.75,23000000,2016
27.762435500000002,85.36598383289746,12,4,4,1026.75,16000000,2016
27.6882499,85.2693147,13,7,6,2806.45,47500000,2023
27.7197605,85.2869099,12,5,4,1369,29000000,2017
27.622076,84.5172225,8,6,4,NaN,23500000,2016
27.7177649,85.30057633973956,15,5,3,1060.9750000000001,34000000,2016
27.721503,85.38047809037266,13,5,3,1026.75,24500000,2017
27.7780872,85.36232349672666,14,6,5,5133.75,100000000,2019
27.7017723,85.2879742,13,7,4,1369,37500000,2017
27.6536719,85.3285101,20,6,4,1437.45,42500000,2016
27.666822,85.344299,12,5,3,787.175,21500000,2016
27.666822,85.344299,13,5,5,1369,37500000,2019
27.6651141,85.32934288691034,13,7,5,1369,47500000,2019
27.666822,85.344299,13,4,4,787.175,23500000,2016
27.6758169,85.3384848,25,7,4,1437.45,47000000,2022
27.7017723,85.2879742,20,6,4,2738,90000000,2015
27.740989,85.3032919,13,8,4,1095.2,22400000.000000004,2017
27.7208558,85.2521799,30,30,11,2464.2000000000003,85000000,2019
27.7342051,85.3573186,13,7,5,1129.425,26500000,2016
27.7437703,85.3343252,15,6,4,1369,39900000,2013
27.69106075,85.30020492190519,18,6,4,1026.75,33500000,2006
27.6828107,85.3710249,18,6,5,1369,49000000,2014
27.7307726,85.384938,12,5,3,2087.725,37000000,2008
27.63274015,85.31841439898326,16,4,4,1437.45,1.1,2009
27.666822,85.344299,20,5,3,1026.75,27500000,2015
27.6561677,85.3060365,20,4,5,2053.5,64000000,2001
27.7092422,85.31766505,14,12,4,2395.75,40000000,2011
27.7803246,85.3676932,14,2,2,1711.25,40000000,2017
27.7590366,85.3108906,20,4,4,1369,29900000.000000004,2015
27.72047645,85.36504853184782,20,7,4,2121.9500000000003,45000000,2015
27.7780872,85.36232349672666,13,7,5,1369,38500000,2013
27.721503,85.38047809037266,16,7,4,1095.2,37500000,2019
27.666822,85.344299,20,4,4,1026.75,25000000,2013
27.740989,85.3032919,9,11,5,1026.75,19600000,2019
27.7548169,85.3021069,22,5,5,1711.25,28400000,2017
27.740989,85.3032919,9,9,6,1026.75,16200000.000000002,2008
27.6892459,85.2778749,13,10,6,2053.5,55000000,2015
27.6732593,85.3864013,20,8,6,1711.25,50000000,2014
27.666822,85.344299,15,6,4,1095.2,33000000,2013
27.7480708,85.3567416,12,4,4,1369,27500000,2013
27.6526129,85.27979,16,7,6,1711.25,42500000,2015
27.76704,85.300621,20,4,2,1369,21000000,2015
27.666822,85.344299,13,4,4,787.175,23000000,2019
27.6499414,85.3325441,13,4,4,1060.9750000000001,26500000,2007
27.6561677,85.3060365,13,4,5,2053.5,70000000,2013
29.326465,80.8919416,20,4,4,1026.75,20000000,2019
27.7342051,85.3573186,15,2,1,1369,24000000,2017
27.6601651,85.3521557,13,8,6,1711.25,41000000,2013
27.6890227,85.3204209,12,6,3,2121.9500000000003,44500000,2008
27.6526129,85.27979,13,6,3,3525.175,45000000,2013
27.666822,85.344299,20,4,4,1095.2,45000000,2013
27.7780872,85.36232349672666,20,5,6,2738,68000000,2008
27.7393698,85.3533459,13,4,3,1745.475,46500000,2012
27.7686237,85.3305739,13,5,5,1437.45,34500000,2022
28.2719421,83.9471396,13,6,3,2395.75,21000000,2019
27.7422381,85.3326175,16,6,5,1437.45,42000000,1998
27.666822,85.344299,14,4,4,1095.2,43000000,2013
27.666822,85.344299,13,5,4,1026.75,25500000,2013
27.666822,85.344299,13,5,4,1026.75,27500000,2015
27.636272,85.340271,20,4,4,1026.75,27000000,2015
27.6233873,85.3486897,13,4,3,1095.2,24000000,2022
27.7437703,85.3343252,14,4,3,1095.2,29000000,1998
26.6337762,87.2706261,32,12,4,NaN,39000000,2012
27.7275896,85.338357,12,7,4,1711.25,36000000,2012
27.676664,85.2782438,20,4,3,2464.2000000000003,57000000,2022
27.7608491,85.3519611,13,4,5,1369,41700000,2022
27.7780872,85.36232349672666,13,6,5,1060.9750000000001,29900000.000000004,2016
27.666822,85.344299,12,6,2,1095.2,20000000,2015
27.75294405,85.32531031465638,10,5,3,1369,33000000,2022
27.6503928,85.3207649,10,6,5,1369,39000000,1998
27.6499414,85.3325441,13,8,8,1369,26500000,2013
27.666822,85.344299,13,6,4,NaN,28000000,2015
27.7780872,85.36232349672666,13,9,4,2738,55000000,2015
27.666822,85.344299,10,1,1,855.625,14000000,2016
27.6632,85.36113,13,5,3,1026.75,25500000,2019
27.666822,85.344299,15,6,4,1369,32500000,2012
27.707529,85.282715,18,4,3,1060.9750000000001,22500000,2021
27.6632,85.36113,13,7,3,1026.75,23000000,2016
27.7780872,85.36232349672666,13,5,4,1369,35000000,2019
27.666822,85.344299,20,4,4,1060.9750000000001,26500000,2004
27.6632,85.36113,13,2,1,1060.9750000000001,16000000,2014
27.7769706,85.3390309,13,6,4,787.175,27000000,2022
27.7001107,84.4423918,26,2,1,NaN,35000000,2019
27.6632,85.36113,13,7,3,1026.75,23000000,2016
27.6632,85.36113,13,4,3,1026.75,23000000,2019
27.74699245,85.35317401198738,13,6,5,1437.45,38800000,2012
27.7361203,85.3473916,13,7,5,1403.225,39800000,2013
27.7780872,85.36232349672666,13,5,5,1711.25,43500000,2015
27.6990751,85.2814445,10,4,2,1026.75,23000000,2015
27.6932983,85.2816525,10,5,3,1026.75,23000000,2012
27.6887901,85.3667416,20,4,4,1060.9750000000001,34000000,2013
27.6820369,85.2474196,4,3,3,752.95,15000000,2015
27.68990755,85.33565914433615,20,6,4,1026.75,38000000,2015
27.7342051,85.3573186,10,12,4,2053.5,35000000,2012
27.7361203,85.3473916,13,6,5,1369,37500000,2012
27.6632,85.36113,13,8,5,1437.45,42500000,2022
27.666822,85.344299,13,5,4,1403.225,34500000,2022
27.666822,85.344299,13,5,5,1026.75,26500000,2019
27.666822,85.344299,13,5,4,1060.9750000000001,31500000,2016
27.6632,85.36113,13,5,4,1129.425,37500000,2019
27.6503928,85.3207649,12,4,4,1095.2,27000000,2015
27.6832391,85.2485778,13,5,4,1779.7,39000000,2015
27.7352708,85.3058928,4,6,4,2053.5,40000000,2016
27.7352708,85.3058928,13,17,12,1026.75,35000000,2019
27.7055352,85.2916917,13,5,3,1095.2,35000000,2017
27.6561677,85.3060365,20,4,5,1403.225,58600000,2019
27.6610859,85.3697455,26,5,2,3080.25,45000000,2019
27.7250256,85.34074,13,8,7,1779.7,55000000,2016
27.7458288,85.342576,12,5,5,1437.45,51000000,2013
27.6903065,85.2969613,10,5,2,1095.2,26000000,2022
27.7437703,85.3343252,13,5,3,1026.75,27000000,2015
27.7056935,85.3217822,13,3,2,1095.2,12000000,2017
27.666822,85.344299,18,7,5,1779.7,38500000,2019
27.7458288,85.342576,12,4,5,1471.675,52000000,2019
27.6233873,85.3486897,13,2,3,1403.225,26000000,2016
27.666822,85.344299,13,5,4,787.175,24000000,2013
27.666822,85.344299,13,5,3,1095.2,31000000,2008
27.666822,85.344299,13,6,3,1026.75,25500000,2009
27.6648498,85.3487309,12,4,3,1095.2,28500000,2015
27.6758169,85.3384848,27,10,6,1711.25,85000000,2011
27.6330244,85.3180181,20,4,4,2395.75,51500000,2015
27.6503928,85.3207649,13,5,5,1026.75,22000000,2013
27.7483836,85.3184514,13,7,3,1129.425,27000000,2013
27.7342051,85.3573186,13,6,5,1095.2,29500000,2017
27.7780872,85.36232349672666,13,6,3,1026.75,28000000,2019
27.7270105,85.3045555,12,4,3,3114.475,57500000,2019
27.6561677,85.3060365,13,4,5,2806.45,140000000,2015
27.58124135,85.3393152341215,10,6,3,1060.9750000000001,17500000,2015
27.7361203,85.3473916,13,4,5,2121.9500000000003,43500000,2001
27.6932983,85.2816525,13,5,4,1060.9750000000001,23500000,2012
27.72047645,85.36504853184782,8,4,2,1369,25000000,2012
27.7437703,85.3343252,20,4,2,2053.5,51000000,2022
27.6837719,85.309353,14,5,5,2293.0750000000003,63500000,2022
27.7535604,85.3402018,14,4,4,1813.925,70000000,2019
27.6561677,85.3060365,13,5,5,2395.75,78000000,2015
27.6561677,85.3060365,13,5,5,2395.75,85000000,2023
27.666822,85.344299,13,5,3,1026.75,25000000,2015
27.6632,85.36113,13,2,1,1026.75,16500000,2017
27.7780872,85.36232349672666,13,6,3,1369,34500000,2016
27.7017723,85.2879742,12,6,2,752.95,23500000,2017
27.6932983,85.2816525,13,4,5,1437.45,38500000,2017
27.68969005,85.3283405,12,5,4,1711.25,33500000,2016
27.6632,85.36113,13,9,3,787.175,21500000,2019
27.7437703,85.3343252,12,7,4,2395.75,39000000,2019
27.666822,85.344299,20,5,3,1026.75,27500000,2016
27.7361203,85.3473916,13,6,5,1060.9750000000001,29500000,2013
27.6928184,85.2247831,10,2,2,1369,16000000,2016
27.735438549999998,85.32908246125783,13,6,3,3422.5,72500000,2016
27.74699245,85.35317401198738,13,6,5,1540.125,38500000,2019
27.775184,85.3612405,16,4,3,1369,29500000,2012
27.7437703,85.3343252,15,6,6,1369,25000000,2017
27.666822,85.344299,13,3,3,1026.75,26000000,2019
27.666822,85.344299,23,6,4,1129.425,32500000,2017
27.666822,85.344299,12,5,3,1197.875,22500000,2012
27.666822,85.344299,13,6,3,1437.45,40000000,2012
27.666822,85.344299,13,4,4,1060.9750000000001,31500000,2012
27.666822,85.344299,13,5,4,1095.2,33000000,2019
27.6632,85.36113,13,7,4,1403.225,27000000,2019
27.6499414,85.3325441,13,4,4,787.175,22500000,2015
27.6601651,85.3521557,16,6,4,1129.425,33000000,2022
27.750408049999997,85.25773076022733,20,6,5,1026.75,36000000,2001
27.6601651,85.3521557,16,6,5,1369,37500000,2015
27.6587407,85.3003249,13,4,4,1711.25,39900000,2012
27.6543547,85.3682629,10,7,3,1369,17000000,2012
27.6601651,85.3521557,13,5,4,1095.2,24500000,2022
27.666822,85.344299,13,5,5,1369,35000000,2022
27.7780872,85.36232349672666,20,4,4,1026.75,32000000,2019
27.707529,85.282715,13,6,6,2053.5,38000000,2019
27.7780872,85.36232349672666,13,6,3,1026.75,28000000,2017
27.6887901,85.3667416,13,5,5,4449.25,75000000,2016
27.7299717,85.2640212544878,10,4,3,1129.425,31000000,2019
27.6887901,85.3667416,20,4,4,1369,32500000,2015
27.7780872,85.36232349672666,10,5,2,1745.475,32500000,2023
27.6526129,85.27979,13,6,3,1095.2,29000000,2015
27.7780872,85.36232349672666,20,6,8,1026.75,28000000,2013
